Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.13.1, Bubble sort 30000 integers., -1, 853.494506835937500000, 770.518615722656250000,  ,  , 39090, 43.2, 11444
Python-3.13.1, Bubble sort 30000 integers., -1, 857.664855957031250000, 773.838928222656250000,  ,  , 39521, 42.2, 11532
Python-3.13.1, Bubble sort 30000 integers., -1, 847.458496093750000000, 764.480957031250000000,  ,  , 39123, 43.0, 11468
Python-3.13.1, Bubble sort 30000 integers., -1, 850.736083984375000000, 767.596984863281250000,  ,  , 39175, 43.5, 11488
Python-3.13.1, Bubble sort 30000 integers., -1, 881.346252441406250000, 797.194824218750000000,  ,  , 39536, 43.2, 11652
Python-3.13.1, Bubble sort 30000 integers., -1, 849.188415527343750000, 765.922119140625000000,  ,  , 39238, 42.2, 11532
Python-3.13.1, Bubble sort 30000 integers., -1, 847.405334472656250000, 764.029296875000000000,  ,  , 39296, 42.2, 11424
Python-3.13.1, Bubble sort 30000 integers., -1, 844.196350097656250000, 760.803771972656250000,  ,  , 39309, 42.5, 11468
Python-3.13.1, Bubble sort 30000 integers., -1, 856.369445800781250000, 772.841247558593750000,  ,  , 39369, 43.2, 11528
Python-3.13.1, Bubble sort 30000 integers., -1, 893.452148437500000000, 809.055603027343750000,  ,  , 39747, 43.0, 11640
