Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Query_2 Top_10, -1, 1139.389709472656250000, 1026.477783203125000000,  ,  , 51500, 42.5, 9192640
Python-3.12.9, Query_2 Top_10, -1, 1098.405944824218750000, 985.292297363281250000,  ,  , 51587, 42.8, 9192440
Python-3.12.9, Query_2 Top_10, -1, 1081.573608398437500000, 969.732177734375000000,  ,  , 50996, 42.2, 9192504
Python-3.12.9, Query_2 Top_10, -1, 1093.237243652343750000, 980.689941406250000000,  ,  , 51358, 42.5, 9192692
Python-3.12.9, Query_2 Top_10, -1, 1098.459228515625000000, 985.938232421875000000,  ,  , 51343, 42.8, 9192452
Python-3.12.9, Query_2 Top_10, -1, 1102.912719726562500000, 989.510192871093750000,  ,  , 51758, 42.5, 9192532
Python-3.12.9, Query_2 Top_10, -1, 1094.350708007812500000, 981.787414550781250000,  ,  , 51347, 42.2, 9192600
Python-3.12.9, Query_2 Top_10, -1, 1141.986938476562500000, 1028.713012695312500000,  ,  , 51675, 42.8, 9192476
Python-3.12.9, Query_2 Top_10, -1, 1099.135803222656250000, 986.299621582031250000,  ,  , 51481, 42.2, 9192452
Python-3.12.9, Query_2 Top_10, -1, 1098.173278808593750000, 985.151062011718750000,  ,  , 51558, 42.2, 9192560
