Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.10.16, Struct query 1, -1, 1198.487609863281250000, 1068.526489257812500000,  ,  , 59163, 42.8, 10961500
Python-3.10.16, Struct query 1, -1, 1233.379150390625000000, 1102.649597167968750000,  ,  , 59512, 42.5, 10961468
Python-3.10.16, Struct query 1, -1, 1199.474731445312500000, 1069.835083007812500000,  ,  , 59005, 42.5, 10961488
Python-3.10.16, Struct query 1, -1, 1182.148986816406250000, 1053.065979003906250000,  ,  , 58736, 42.5, 10961452
Python-3.10.16, Struct query 1, -1, 1188.970764160156250000, 1060.097717285156250000,  ,  , 58567, 42.8, 10961556
Python-3.10.16, Struct query 1, -1, 1194.503356933593750000, 1065.143981933593750000,  ,  , 58836, 43.0, 10961544
Python-3.10.16, Struct query 1, -1, 1188.605529785156250000, 1059.807250976562500000,  ,  , 58571, 42.8, 10961548
Python-3.10.16, Struct query 1, -1, 1191.385314941406250000, 1062.191040039062500000,  ,  , 58715, 42.2, 10961472
Python-3.10.16, Struct query 1, -1, 1193.046203613281250000, 1064.463317871093750000,  ,  , 58490, 43.0, 10961504
Python-3.10.16, Struct query 1, -1, 1209.603210449218750000, 1079.077880859375000000,  ,  , 59437, 42.8, 10961456
