Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, Insertion sort 50000 integers., -1, 915.180114746093750000, 821.718750000000000000,  ,  , 43992, 44.8, 12608
Python-3.12.8, Insertion sort 50000 integers., -1, 920.597717285156250000, 826.549377441406250000,  ,  , 44251, 44.2, 12688
Python-3.12.8, Insertion sort 50000 integers., -1, 912.898986816406250000, 819.448791503906250000,  ,  , 44026, 45.0, 12684
Python-3.12.8, Insertion sort 50000 integers., -1, 967.521545410156250000, 872.722412109375000000,  ,  , 44610, 44.8, 12624
Python-3.12.8, Insertion sort 50000 integers., -1, 934.414978027343750000, 838.077514648437500000,  ,  , 45400, 44.5, 12816
Python-3.12.8, Insertion sort 50000 integers., -1, 912.336975097656250000, 818.962646484375000000,  ,  , 43983, 45.0, 12788
Python-3.12.8, Insertion sort 50000 integers., -1, 911.725830078125000000, 818.369628906250000000,  ,  , 43936, 44.5, 12812
Python-3.12.8, Insertion sort 50000 integers., -1, 910.723632812500000000, 817.612182617187500000,  ,  , 43860, 44.0, 12736
Python-3.12.8, Insertion sort 50000 integers., -1, 914.067321777343750000, 820.460388183593750000,  ,  , 44051, 44.8, 12900
Python-3.12.8, Insertion sort 50000 integers., -1, 910.457641601562500000, 817.073730468750000000,  ,  , 43984, 44.5, 12612
