Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 831.739135742187500000, 745.869323730468750000,  ,  , 36750, 42.0, 10395320
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 838.846496582031250000, 752.627807617187500000,  ,  , 36881, 42.2, 10395008
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 832.705017089843750000, 746.883911132812500000,  ,  , 36726, 41.8, 10397608
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 831.151489257812500000, 745.630981445312500000,  ,  , 36582, 42.0, 10404308
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 833.842224121093750000, 748.370117187500000000,  ,  , 36562, 41.2, 10396880
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 834.019897460937500000, 748.734741210937500000,  ,  , 36484, 42.0, 10396756
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 830.659912109375000000, 745.155151367187500000,  ,  , 36597, 41.5, 10411436
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 833.495666503906250000, 747.953247070312500000,  ,  , 36582, 41.5, 10399140
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 833.483276367187500000, 747.663940429687500000,  ,  , 36723, 42.2, 10396948
Codon, -release: Query_1 'SalvSantos516' #11 accesses, -1, 833.191589355468750000, 747.220947265625000000,  ,  , 36797, 42.0, 10395200
