Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1055.294006347656250000, 939.405273437500000000,  ,  , 52422, 43.2, 9307560
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1053.174194335937500000, 937.451965332031250000,  ,  , 52430, 43.0, 9307744
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1043.103698730468750000, 927.509948730468750000,  ,  , 52264, 42.8, 9307824
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1045.215881347656250000, 929.323913574218750000,  ,  , 52496, 43.2, 9307732
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1045.412963867187500000, 929.437866210937500000,  ,  , 52450, 42.8, 9307804
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1049.190917968750000000, 932.892761230468750000,  ,  , 52684, 42.8, 9307808
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1049.283325195312500000, 933.747192382812500000,  ,  , 52255, 42.8, 9307824
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1057.350708007812500000, 941.137634277343750000,  ,  , 52661, 43.0, 9307784
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1041.006225585937500000, 925.661376953125000000,  ,  , 52200, 43.0, 9307748
Python-3.12.8, Query_1 'SalvSantos516' #11 accesses, -1, 1058.451049804687500000, 942.215576171875000000,  ,  , 52673, 42.5, 9307788
