Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.3, Validate dataset, -1, 751.142639160156250000, 677.961791992187500000,  ,  , 34313, 42.0, 1965008
Python-3.12.3, Validate dataset, -1, 751.946716308593750000, 678.548461914062500000,  ,  , 34404, 42.2, 1965160
Python-3.12.3, Validate dataset, -1, 758.162780761718750000, 684.421264648437500000,  ,  , 34576, 42.2, 1965088
Python-3.12.3, Validate dataset, -1, 742.148986816406250000, 669.703125000000000000,  ,  , 33955, 42.0, 1965028
Python-3.12.3, Validate dataset, -1, 747.921142578125000000, 675.238464355468750000,  ,  , 34069, 41.8, 1964992
Python-3.12.3, Validate dataset, -1, 747.826782226562500000, 674.933654785156250000,  ,  , 34159, 42.2, 1964868
Python-3.12.3, Validate dataset, -1, 740.809387207031250000, 668.557250976562500000,  ,  , 33868, 41.5, 1965092
Python-3.12.3, Validate dataset, -1, 745.276428222656250000, 672.690429687500000000,  ,  , 34043, 41.5, 1965020
Python-3.12.3, Validate dataset, -1, 750.183593750000000000, 676.931518554687500000,  ,  , 34300, 42.2, 1965104
Python-3.12.3, Validate dataset, -1, 747.889343261718750000, 674.752807617187500000,  ,  , 34320, 41.5, 1965148
