Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, -O0: Fibonacci recursive__41, -1, 20.796997070312500000, 18.319702148437500000,  ,  , 1168, 35.0, 1468
C, -O0: Fibonacci recursive__41, -1, 20.764587402343750000, 18.283813476562500000,  ,  , 1171, 35.2, 1472
C, -O0: Fibonacci recursive__41, -1, 20.748718261718750000, 18.258544921875000000,  ,  , 1170, 35.2, 1472
C, -O0: Fibonacci recursive__41, -1, 20.821899414062500000, 18.336791992187500000,  ,  , 1169, 35.0, 1472
C, -O0: Fibonacci recursive__41, -1, 20.808471679687500000, 18.318847656250000000,  ,  , 1169, 35.5, 1472
C, -O0: Fibonacci recursive__41, -1, 20.794555664062500000, 18.318908691406250000,  ,  , 1171, 35.8, 1472
C, -O0: Fibonacci recursive__41, -1, 20.835998535156250000, 18.353881835937500000,  ,  , 1169, 36.2, 1472
C, -O0: Fibonacci recursive__41, -1, 20.794555664062500000, 18.297851562500000000,  ,  , 1172, 35.0, 1472
C, -O0: Fibonacci recursive__41, -1, 20.802734375000000000, 18.328796386718750000,  ,  , 1168, 35.8, 1472
C, -O0: Fibonacci recursive__41, -1, 20.667297363281250000, 18.178222656250000000,  ,  , 1167, 35.5, 1372
