Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Bubble sort 25000 integers., -1, 616.680114746093750000, 556.377929687500000000,  ,  , 28433, 41.5, 11780
Python-3.12.9, Bubble sort 25000 integers., -1, 626.759704589843750000, 565.611206054687500000,  ,  , 28813, 42.5, 11716
Python-3.12.9, Bubble sort 25000 integers., -1, 614.148498535156250000, 553.845520019531250000,  ,  , 28438, 41.8, 11844
Python-3.12.9, Bubble sort 25000 integers., -1, 625.402526855468750000, 564.967102050781250000,  ,  , 28467, 41.5, 11776
Python-3.12.9, Bubble sort 25000 integers., -1, 611.565856933593750000, 551.273376464843750000,  ,  , 28412, 42.2, 11896
Python-3.12.9, Bubble sort 25000 integers., -1, 612.980407714843750000, 552.696899414062500000,  ,  , 28431, 41.5, 11896
Python-3.12.9, Bubble sort 25000 integers., -1, 634.426269531250000000, 573.369934082031250000,  ,  , 28772, 41.5, 11812
Python-3.12.9, Bubble sort 25000 integers., -1, 618.239379882812500000, 557.565979003906250000,  ,  , 28613, 41.2, 11772
Python-3.12.9, Bubble sort 25000 integers., -1, 611.506591796875000000, 551.186157226562500000,  ,  , 28415, 41.5, 11704
Python-3.12.9, Bubble sort 25000 integers., -1, 610.069641113281250000, 549.677001953125000000,  ,  , 28491, 41.5, 11772
