Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.9.21, Query_2 Top_100_000, -1, 1224.782043457031250000, 1095.119018554687500000,  ,  , 59532, 42.8, 11003852
Python-3.9.21, Query_2 Top_100_000, -1, 1237.337463378906250000, 1107.368957519531250000,  ,  , 59687, 42.8, 11003848
Python-3.9.21, Query_2 Top_100_000, -1, 1231.417480468750000000, 1101.957519531250000000,  ,  , 59418, 42.5, 11003780
Python-3.9.21, Query_2 Top_100_000, -1, 1239.159667968750000000, 1109.033630371093750000,  ,  , 59770, 42.8, 11003800
Python-3.9.21, Query_2 Top_100_000, -1, 1242.288940429687500000, 1112.053649902343750000,  ,  , 59800, 43.0, 11003768
Python-3.9.21, Query_2 Top_100_000, -1, 1217.627624511718750000, 1090.341369628906250000,  ,  , 58422, 43.0, 11003800
Python-3.9.21, Query_2 Top_100_000, -1, 1221.758117675781250000, 1093.042663574218750000,  ,  , 59108, 42.0, 11003804
Python-3.9.21, Query_2 Top_100_000, -1, 1231.631774902343750000, 1102.397583007812500000,  ,  , 59350, 43.0, 11003812
Python-3.9.21, Query_2 Top_100_000, -1, 1219.206848144531250000, 1090.855712890625000000,  ,  , 58931, 42.2, 11003796
Python-3.9.21, Query_2 Top_100_000, -1, 1218.696655273437500000, 1090.569458007812500000,  ,  , 58816, 42.2, 11003776
