Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Codon, Fibonacci recursive__41, -1, 58.057678222656250000, 51.740661621093750000,  ,  , 2951, 36.2, 159752
Codon, Fibonacci recursive__41, -1, 57.601257324218750000, 51.364501953125000000,  ,  , 2912, 36.2, 159944
Codon, Fibonacci recursive__41, -1, 57.676147460937500000, 51.418212890625000000,  ,  , 2923, 36.2, 159644
Codon, Fibonacci recursive__41, -1, 57.738281250000000000, 51.479187011718750000,  ,  , 2916, 36.5, 159972
Codon, Fibonacci recursive__41, -1, 57.483459472656250000, 51.226623535156250000,  ,  , 2918, 37.2, 159712
Codon, Fibonacci recursive__41, -1, 57.703918457031250000, 51.438171386718750000,  ,  , 2919, 37.5, 159744
Codon, Fibonacci recursive__41, -1, 57.904052734375000000, 51.644775390625000000,  ,  , 2922, 37.0, 159784
Codon, Fibonacci recursive__41, -1, 57.581298828125000000, 51.353942871093750000,  ,  , 2907, 37.2, 159592
Codon, Fibonacci recursive__41, -1, 58.023742675781250000, 51.740234375000000000,  ,  , 2931, 37.2, 159872
Codon, Fibonacci recursive__41, -1, 57.664001464843750000, 51.428955078125000000,  ,  , 2905, 37.0, 159848
