Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.11.11, Fibonacci recursive__41, -1, 541.682006835937500000, 486.995544433593750000,  ,  , 25756, 39.2, 9312
Python-3.11.11, Fibonacci recursive__41, -1, 533.427856445312500000, 479.352294921875000000,  ,  , 25474, 39.5, 9360
Python-3.11.11, Fibonacci recursive__41, -1, 534.172912597656250000, 480.164245605468750000,  ,  , 25436, 39.2, 9240
Python-3.11.11, Fibonacci recursive__41, -1, 529.353088378906250000, 475.297668457031250000,  ,  , 25451, 39.2, 9348
Python-3.11.11, Fibonacci recursive__41, -1, 540.775573730468750000, 485.630676269531250000,  ,  , 25964, 39.2, 9348
Python-3.11.11, Fibonacci recursive__41, -1, 530.207214355468750000, 476.195312500000000000,  ,  , 25418, 39.5, 9304
Python-3.11.11, Fibonacci recursive__41, -1, 507.311035156250000000, 453.499328613281250000,  ,  , 25354, 39.2, 9280
Python-3.11.11, Fibonacci recursive__41, -1, 528.258605957031250000, 474.393554687500000000,  ,  , 25360, 39.0, 9164
Python-3.11.11, Fibonacci recursive__41, -1, 523.376342773437500000, 469.045532226562500000,  ,  , 25600, 39.0, 9212
Python-3.11.11, Fibonacci recursive__41, -1, 529.697875976562500000, 475.699096679687500000,  ,  , 25434, 38.5, 9368
