Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python3, Tim sort 50000000, -1, 938.643920898437500000, 838.319763183593750000,  ,  , 45091, 42.0, 2170984
Python3, Tim sort 50000000, -1, 936.165893554687500000, 835.744750976562500000,  ,  , 45116, 42.2, 2170980
Python3, Tim sort 50000000, -1, 936.799804687500000000, 836.343505859375000000,  ,  , 45080, 41.5, 2170772
Python3, Tim sort 50000000, -1, 937.084960937500000000, 836.662841796875000000,  ,  , 45078, 42.8, 2170776
Python3, Tim sort 50000000, -1, 937.349670410156250000, 836.875488281250000000,  ,  , 45156, 41.8, 2170932
Python3, Tim sort 50000000, -1, 935.768920898437500000, 835.540527343750000000,  ,  , 45000, 42.8, 2170760
Python3, Tim sort 50000000, -1, 936.136718750000000000, 835.604492187500000000,  ,  , 45184, 42.0, 2170768
Python3, Tim sort 50000000, -1, 937.951171875000000000, 837.449829101562500000,  ,  , 45136, 42.0, 2170952
Python3, Tim sort 50000000, -1, 936.678222656250000000, 836.177062988281250000,  ,  , 45169, 42.5, 2170956
Python3, Tim sort 50000000, -1, 933.263671875000000000, 832.909729003906250000,  ,  , 45026, 42.0, 2170764
