Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.11.11, Python sort 30000000 integers., -1, 486.599487304687500000, 434.376403808593750000,  ,  , 23404, 41.2, 1331780
Python-3.11.11, Python sort 30000000 integers., -1, 483.204223632812500000, 431.623535156250000000,  ,  , 23110, 41.8, 1331728
Python-3.11.11, Python sort 30000000 integers., -1, 477.443115234375000000, 426.141601562500000000,  ,  , 22984, 41.0, 1331712
Python-3.11.11, Python sort 30000000 integers., -1, 474.462585449218750000, 423.335815429687500000,  ,  , 22892, 41.0, 1331860
Python-3.11.11, Python sort 30000000 integers., -1, 478.502868652343750000, 427.016601562500000000,  ,  , 23049, 41.2, 1331672
Python-3.11.11, Python sort 30000000 integers., -1, 477.443603515625000000, 426.246826171875000000,  ,  , 22931, 41.0, 1331804
Python-3.11.11, Python sort 30000000 integers., -1, 478.524658203125000000, 427.152221679687500000,  ,  , 23014, 40.5, 1331860
Python-3.11.11, Python sort 30000000 integers., -1, 478.052490234375000000, 426.649780273437500000,  ,  , 23021, 41.8, 1331676
Python-3.11.11, Python sort 30000000 integers., -1, 475.202575683593750000, 423.952148437500000000,  ,  , 22953, 40.8, 1331664
Python-3.11.11, Python sort 30000000 integers., -1, 478.752319335937500000, 427.497741699218750000,  ,  , 22934, 42.0, 1331808
