Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.3, Insertion sort 40000 integers., -1, 574.008728027343750000, 514.124023437500000000,  ,  , 28233, 42.5, 12272
Python-3.12.3, Insertion sort 40000 integers., -1, 573.105102539062500000, 513.344970703125000000,  ,  , 28159, 42.8, 12280
Python-3.12.3, Insertion sort 40000 integers., -1, 573.886962890625000000, 513.942382812500000000,  ,  , 28246, 42.8, 12236
Python-3.12.3, Insertion sort 40000 integers., -1, 579.552856445312500000, 518.885986328125000000,  ,  , 28584, 42.2, 12368
Python-3.12.3, Insertion sort 40000 integers., -1, 575.639099121093750000, 515.343750000000000000,  ,  , 28394, 42.0, 12128
Python-3.12.3, Insertion sort 40000 integers., -1, 572.282775878906250000, 512.314697265625000000,  ,  , 28252, 42.2, 12276
Python-3.12.3, Insertion sort 40000 integers., -1, 579.609069824218750000, 519.099487304687500000,  ,  , 28512, 42.5, 12232
Python-3.12.3, Insertion sort 40000 integers., -1, 573.253845214843750000, 513.323120117187500000,  ,  , 28250, 42.2, 12456
Python-3.12.3, Insertion sort 40000 integers., -1, 654.356445312500000000, 587.684936523437500000,  ,  , 31389, 43.0, 12180
Python-3.12.3, Insertion sort 40000 integers., -1, 573.708496093750000000, 513.776611328125000000,  ,  , 28233, 43.5, 12304
