Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, Query_2 Top_100_000, -1, 1060.378967285156250000, 947.795959472656250000,  ,  , 51410, 42.2, 9192380
Python-3.12.8, Query_2 Top_100_000, -1, 1061.947753906250000000, 949.119201660156250000,  ,  , 51480, 42.5, 9192456
Python-3.12.8, Query_2 Top_100_000, -1, 1059.280029296875000000, 946.948852539062500000,  ,  , 51298, 41.8, 9192508
Python-3.12.8, Query_2 Top_100_000, -1, 1059.911315917968750000, 947.117553710937500000,  ,  , 51546, 42.8, 9192484
Python-3.12.8, Query_2 Top_100_000, -1, 1058.638732910156250000, 945.928710937500000000,  ,  , 51494, 42.2, 9192512
Python-3.12.8, Query_2 Top_100_000, -1, 1051.260253906250000000, 939.351562500000000000,  ,  , 51013, 42.2, 9192380
Python-3.12.8, Query_2 Top_100_000, -1, 1056.887634277343750000, 944.750549316406250000,  ,  , 51215, 42.5, 9192528
Python-3.12.8, Query_2 Top_100_000, -1, 1058.694213867187500000, 946.859558105468750000,  ,  , 50998, 43.0, 9192500
Python-3.12.8, Query_2 Top_100_000, -1, 1051.939819335937500000, 939.667724609375000000,  ,  , 51198, 42.2, 9192452
Python-3.12.8, Query_2 Top_100_000, -1, 1069.433837890625000000, 955.821166992187500000,  ,  , 51906, 42.5, 9192476
