Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.13.2, Validate dataset, -1, 613.826110839843750000, 553.515014648437500000,  ,  , 28269, 41.8, 1963552
Python-3.13.2, Validate dataset, -1, 605.399475097656250000, 545.503723144531250000,  ,  , 28075, 41.5, 1963576
Python-3.13.2, Validate dataset, -1, 605.001037597656250000, 545.077270507812500000,  ,  , 28098, 41.2, 1963556
Python-3.13.2, Validate dataset, -1, 606.385498046875000000, 546.279235839843750000,  ,  , 28140, 41.8, 1963568
Python-3.13.2, Validate dataset, -1, 612.656555175781250000, 552.405578613281250000,  ,  , 28202, 42.2, 1963552
Python-3.13.2, Validate dataset, -1, 602.402343750000000000, 542.852172851562500000,  ,  , 27922, 42.2, 1963552
Python-3.13.2, Validate dataset, -1, 602.781738281250000000, 543.210205078125000000,  ,  , 27884, 41.8, 1963632
Python-3.13.2, Validate dataset, -1, 603.426452636718750000, 543.458801269531250000,  ,  , 28069, 41.5, 1963640
Python-3.13.2, Validate dataset, -1, 608.494750976562500000, 548.172790527343750000,  ,  , 28244, 41.2, 1963656
Python-3.13.2, Validate dataset, -1, 610.536010742187500000, 550.280334472656250000,  ,  , 28216, 41.5, 1963540
