Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Validate dataset, -1, 736.822448730468750000, 665.067871093750000000,  ,  , 33635, 41.8, 1963968
Python-3.12.9, Validate dataset, -1, 740.891174316406250000, 668.335327148437500000,  ,  , 33959, 41.8, 1963824
Python-3.12.9, Validate dataset, -1, 734.344726562500000000, 662.391357421875000000,  ,  , 33669, 41.5, 1963940
Python-3.12.9, Validate dataset, -1, 741.617858886718750000, 669.590087890625000000,  ,  , 33765, 42.2, 1963780
Python-3.12.9, Validate dataset, -1, 734.088989257812500000, 662.240844726562500000,  ,  , 33632, 42.0, 1963972
Python-3.12.9, Validate dataset, -1, 733.179321289062500000, 661.653259277343750000,  ,  , 33548, 42.0, 1963884
Python-3.12.9, Validate dataset, -1, 734.457275390625000000, 662.988403320312500000,  ,  , 33494, 42.0, 1963840
Python-3.12.9, Validate dataset, -1, 726.442993164062500000, 655.579467773437500000,  ,  , 33202, 41.8, 1963876
Python-3.12.9, Validate dataset, -1, 736.371948242187500000, 664.791198730468750000,  ,  , 33580, 41.5, 1963816
Python-3.12.9, Validate dataset, -1, 736.140808105468750000, 664.415344238281250000,  ,  , 33624, 41.8, 1963828
