Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-2.7.18, Bubble sort 30000 integers., -1, 1169.565368652343750000, 1059.633911132812500000,  ,  , 51768, 44.2, 10008
Python-2.7.18, Bubble sort 30000 integers., -1, 1167.336120605468750000, 1057.804382324218750000,  ,  , 51603, 44.5, 10000
Python-2.7.18, Bubble sort 30000 integers., -1, 1166.507202148437500000, 1056.671569824218750000,  ,  , 51728, 44.2, 9852
Python-2.7.18, Bubble sort 30000 integers., -1, 1210.023132324218750000, 1099.401550292968750000,  ,  , 52077, 45.0, 10008
Python-2.7.18, Bubble sort 30000 integers., -1, 1161.231384277343750000, 1051.798095703125000000,  ,  , 51536, 43.8, 9940
Python-2.7.18, Bubble sort 30000 integers., -1, 1167.402648925781250000, 1057.636291503906250000,  ,  , 51695, 44.2, 9952
Python-2.7.18, Bubble sort 30000 integers., -1, 1169.189941406250000000, 1058.951843261718750000,  ,  , 51920, 44.8, 9980
Python-2.7.18, Bubble sort 30000 integers., -1, 1164.171630859375000000, 1054.720397949218750000,  ,  , 51571, 44.5, 9896
Python-2.7.18, Bubble sort 30000 integers., -1, 1165.973449707031250000, 1056.083984375000000000,  ,  , 51741, 44.0, 9980
Python-2.7.18, Bubble sort 30000 integers., -1, 1167.777099609375000000, 1057.934753417968750000,  ,  , 51716, 44.2, 10020
