Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, Struct query 1, -1, 1036.571838378906250000, 921.398559570312500000,  ,  , 52088, 42.5, 9307676
Python-3.12.8, Struct query 1, -1, 1050.270385742187500000, 933.779235839843750000,  ,  , 52783, 42.2, 9307776
Python-3.12.8, Struct query 1, -1, 1045.376770019531250000, 929.798278808593750000,  ,  , 52315, 42.2, 9307808
Python-3.12.8, Struct query 1, -1, 1054.343811035156250000, 938.657714843750000000,  ,  , 52433, 42.2, 9307976
Python-3.12.8, Struct query 1, -1, 1049.435668945312500000, 934.090637207031250000,  ,  , 52227, 42.2, 9307820
Python-3.12.8, Struct query 1, -1, 1052.039855957031250000, 936.118469238281250000,  ,  , 52480, 42.2, 9307712
Python-3.12.8, Struct query 1, -1, 1060.452148437500000000, 943.885986328125000000,  ,  , 52844, 42.5, 9307796
Python-3.12.8, Struct query 1, -1, 1047.848754882812500000, 931.617858886718750000,  ,  , 52686, 42.2, 9307708
Python-3.12.8, Struct query 1, -1, 1064.955688476562500000, 947.678283691406250000,  ,  , 53241, 42.5, 9307688
Python-3.12.8, Struct query 1, -1, 1049.611450195312500000, 933.674072265625000000,  ,  , 52500, 42.2, 9307712
