Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.0.1, Bubble sort 25000 integers., -1, 1216.509948730468750000, 1096.252197265625000000,  ,  , 56630, 43.5, 7992
Python-3.0.1, Bubble sort 25000 integers., -1, 1188.973388671875000000, 1069.520385742187500000,  ,  , 56251, 43.5, 8036
Python-3.0.1, Bubble sort 25000 integers., -1, 1199.247680664062500000, 1079.783264160156250000,  ,  , 56352, 42.8, 8024
Python-3.0.1, Bubble sort 25000 integers., -1, 1192.039489746093750000, 1072.603698730468750000,  ,  , 56316, 42.5, 8024
Python-3.0.1, Bubble sort 25000 integers., -1, 1189.396118164062500000, 1070.117858886718750000,  ,  , 56253, 43.2, 7900
Python-3.0.1, Bubble sort 25000 integers., -1, 1185.379211425781250000, 1066.346191406250000000,  ,  , 56136, 43.0, 7900
Python-3.0.1, Bubble sort 25000 integers., -1, 1224.845214843750000000, 1105.124629685000000000,  ,  , 56284, 42.8, 7920
Python-3.0.1, Bubble sort 25000 integers., -1, 1190.061950683593750000, 1070.478210449218750000,  ,  , 56362, 42.5, 8080
Python-3.0.1, Bubble sort 25000 integers., -1, 1196.345214843750000000, 1076.651428222656250000,  ,  , 56333, 43.2, 7952
Python-3.0.1, Bubble sort 25000 integers., -1, 1202.145324707031250000, 1081.558044433593750000,  ,  , 56826, 42.8, 8044
