Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-2.0.1, Bubble sort 25000 integers., -1, 1348.396179199218750000, 1226.228576660156250000,  ,  , 57533, 44.5, 6616
Python-2.0.1, Bubble sort 25000 integers., -1, 1386.435485839843750000, 1262.951416015625000000,  ,  , 58162, 44.5, 6568
Python-2.0.1, Bubble sort 25000 integers., -1, 1356.745300292968750000, 1234.125183105468750000,  ,  , 57771, 44.2, 6616
Python-2.0.1, Bubble sort 25000 integers., -1, 1351.188476562500000000, 1228.854248046875000000,  ,  , 57634, 44.0, 6596
Python-2.0.1, Bubble sort 25000 integers., -1, 1392.543334960937500000, 1267.626647949218750000,  ,  , 58681, 43.8, 6608
Python-2.0.1, Bubble sort 25000 integers., -1, 1373.465087890625000000, 1249.317260742187500000,  ,  , 58480, 44.0, 6656
Python-2.0.1, Bubble sort 25000 integers., -1, 1365.333740234375000000, 1242.529052734375000000,  ,  , 57786, 43.2, 6572
Python-2.0.1, Bubble sort 25000 integers., -1, 1349.229797363281250000, 1226.839294433593750000,  ,  , 57643, 43.5, 6644
Python-2.0.1, Bubble sort 25000 integers., -1, 1344.783569335937500000, 1222.929138183593750000,  ,  , 57390, 45.0, 6676
Python-2.0.1, Bubble sort 25000 integers., -1, 1354.743103027343750000, 1232.292419433593750000,  ,  , 57692, 43.8, 6736
