Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, MergeSort_6000000, -1, 610.838195800781250000, 546.143310546875000000,  ,  , 30157, 39.5, 292832
Python-3.12.8, MergeSort_6000000, -1, 621.179626464843750000, 556.169982910156250000,  ,  , 30316, 39.8, 292824
Python-3.12.8, MergeSort_6000000, -1, 615.339294433593750000, 550.531616210937500000,  ,  , 30212, 39.2, 292780
Python-3.12.8, MergeSort_6000000, -1, 619.981445312500000000, 555.322814941406250000,  ,  , 30148, 39.2, 292892
Python-3.12.8, MergeSort_6000000, -1, 617.809265136718750000, 552.801696777343750000,  ,  , 30307, 39.0, 292832
Python-3.12.8, MergeSort_6000000, -1, 622.760925292968750000, 557.385253906250000000,  ,  , 30501, 39.2, 292828
Python-3.12.8, MergeSort_6000000, -1, 616.938903808593750000, 552.054443359375000000,  ,  , 30271, 39.8, 292828
Python-3.12.8, MergeSort_6000000, -1, 617.166076660156250000, 552.185546875000000000,  ,  , 30304, 39.0, 292764
Python-3.12.8, MergeSort_6000000, -1, 618.439025878906250000, 553.369140625000000000,  ,  , 30334, 38.8, 292836
Python-3.12.8, MergeSort_6000000, -1, 613.306884765625000000, 548.381042480468750000,  ,  , 30267, 39.0, 292744
