Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.3, Fibonacci recursive__43, -1, 1473.476623535156250000, 1327.732238769531250000,  ,  , 68765, 41.0, 10132
Python-3.12.3, Fibonacci recursive__43, -1, 1474.637512207031250000, 1328.694641113281250000,  ,  , 68865, 42.2, 10032
Python-3.12.3, Fibonacci recursive__43, -1, 1455.811218261718750000, 1309.918151855468750000,  ,  , 68832, 41.2, 10032
Python-3.12.3, Fibonacci recursive__43, -1, 1473.274780273437500000, 1326.925231933593750000,  ,  , 69015, 40.8, 10064
Python-3.12.3, Fibonacci recursive__43, -1, 1516.546569824218750000, 1365.880249023437500000,  ,  , 71083, 42.0, 10044
Python-3.12.3, Fibonacci recursive__43, -1, 1471.878295898437500000, 1326.075012207031250000,  ,  , 68798, 41.2, 10184
Python-3.12.3, Fibonacci recursive__43, -1, 1470.571228027343750000, 1324.528442382812500000,  ,  , 68756, 41.2, 10176
Python-3.12.3, Fibonacci recursive__43, -1, 1478.969299316406250000, 1333.304077148437500000,  ,  , 68710, 42.0, 10108
Python-3.12.3, Fibonacci recursive__43, -1, 1453.341979980468750000, 1307.743713378906250000,  ,  , 68706, 41.5, 10108
Python-3.12.3, Fibonacci recursive__43, -1, 1496.929748535156250000, 1350.180969238281250000,  ,  , 69117, 41.5, 10064
