Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Codon, -release: Fibonacci recursive__43, -1, 64.799011230468750000, 58.041259765625000000,  ,  , 3161, 37.5, 159452
Codon, -release: Fibonacci recursive__43, -1, 65.220886230468750000, 58.438598632812500000,  ,  , 3171, 37.0, 159524
Codon, -release: Fibonacci recursive__43, -1, 64.842163085937500000, 58.079833984375000000,  ,  , 3160, 37.8, 159536
Codon, -release: Fibonacci recursive__43, -1, 63.468261718750000000, 56.762512207031250000,  ,  , 3131, 37.5, 159516
Codon, -release: Fibonacci recursive__43, -1, 64.156494140625000000, 57.521362304687500000,  ,  , 3100, 37.2, 159504
Codon, -release: Fibonacci recursive__43, -1, 65.365112304687500000, 58.573669433593750000,  ,  , 3167, 38.0, 159472
Codon, -release: Fibonacci recursive__43, -1, 63.165405273437500000, 56.404968261718750000,  ,  , 3161, 37.5, 159304
Codon, -release: Fibonacci recursive__43, -1, 64.193481445312500000, 57.477111816406250000,  ,  , 3139, 38.0, 159480
Codon, -release: Fibonacci recursive__43, -1, 63.791320800781250000, 57.187255859375000000,  ,  , 3087, 37.5, 159268
Codon, -release: Fibonacci recursive__43, -1, 64.899291992187500000, 58.155822753906250000,  ,  , 3149, 37.5, 159392
