Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.0.1, Shell sort 2500000 integers., -1, 1264.130676269531250000, 1132.263305664062500000,  ,  , 61964, 43.0, 107120
Python-3.0.1, Shell sort 2500000 integers., -1, 1263.574584960937500000, 1131.754821777343750000,  ,  , 61950, 43.0, 107120
Python-3.0.1, Shell sort 2500000 integers., -1, 1265.320007324218750000, 1133.889343261718750000,  ,  , 61936, 42.5, 107124
Python-3.0.1, Shell sort 2500000 integers., -1, 1263.281066894531250000, 1130.998718261718750000,  ,  , 62228, 42.8, 107076
Python-3.0.1, Shell sort 2500000 integers., -1, 1272.309753417968750000, 1140.143493652343750000,  ,  , 62120, 43.0, 107112
Python-3.0.1, Shell sort 2500000 integers., -1, 1267.387878417968750000, 1135.288024902343750000,  ,  , 62095, 43.0, 107116
Python-3.0.1, Shell sort 2500000 integers., -1, 1262.310729980468750000, 1130.563049316406250000,  ,  , 61926, 42.8, 107164
Python-3.0.1, Shell sort 2500000 integers., -1, 1279.148376464843750000, 1146.478271484375000000,  ,  , 62334, 42.8, 107200
Python-3.0.1, Shell sort 2500000 integers., -1, 1278.060974121093750000, 1146.342529296875000000,  ,  , 61899, 43.0, 107092
Python-3.0.1, Shell sort 2500000 integers., -1, 1267.746704101562500000, 1135.525878906250000000,  ,  , 62131, 42.8, 107112
