Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Quick sort 17000000 integers., -1, 1251.098815917968750000, 1120.141479492187500000,  ,  , 60484, 44.0, 676864
Python-3.12.9, Quick sort 17000000 integers., -1, 1181.355651855468750000, 1051.069213867187500000,  ,  , 60037, 43.2, 676864
Python-3.12.9, Quick sort 17000000 integers., -1, 1146.751159667968750000, 1017.340454101562500000,  ,  , 59755, 43.0, 676900
Python-3.12.9, Quick sort 17000000 integers., -1, 1197.504333496093750000, 1068.190246582031250000,  ,  , 59672, 43.0, 676800
Python-3.12.9, Quick sort 17000000 integers., -1, 1130.665161132812500000, 1002.492248535156250000,  ,  , 59162, 43.5, 676804
Python-3.12.9, Quick sort 17000000 integers., -1, 1137.099548339843750000, 1009.280029296875000000,  ,  , 59017, 43.0, 676928
Python-3.12.9, Quick sort 17000000 integers., -1, 1152.847900390625000000, 1024.203552246093750000,  ,  , 59386, 43.2, 676932
Python-3.12.9, Quick sort 17000000 integers., -1, 1151.038391113281250000, 1022.235229492187500000,  ,  , 59466, 42.8, 676896
Python-3.12.9, Quick sort 17000000 integers., -1, 1154.720642089843750000, 1026.489379882812500000,  ,  , 59213, 43.0, 676872
Python-3.12.9, Quick sort 17000000 integers., -1, 1134.233215332031250000, 1006.474304199218750000,  ,  , 58954, 42.0, 676868
