Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.11.11, MergeSort_6000000, -1, 563.774475097656250000, 503.668151855468750000,  ,  , 27992, 38.5, 292004
Python-3.11.11, MergeSort_6000000, -1, 562.150817871093750000, 502.131469726562500000,  ,  , 27970, 39.5, 291928
Python-3.11.11, MergeSort_6000000, -1, 561.739807128906250000, 501.562988281250000000,  ,  , 28033, 39.2, 291916
Python-3.11.11, MergeSort_6000000, -1, 563.102600097656250000, 502.692260742187500000,  ,  , 28121, 39.0, 292008
Python-3.11.11, MergeSort_6000000, -1, 560.546936035156250000, 500.501342773437500000,  ,  , 27968, 39.2, 291984
Python-3.11.11, MergeSort_6000000, -1, 558.036254882812500000, 498.081359863281250000,  ,  , 27905, 38.8, 291864
Python-3.11.11, MergeSort_6000000, -1, 569.218872070312500000, 508.745910644531250000,  ,  , 28171, 38.8, 291920
Python-3.11.11, MergeSort_6000000, -1, 560.288940429687500000, 500.481689453125000000,  ,  , 27856, 39.0, 291860
Python-3.11.11, MergeSort_6000000, -1, 566.389770507812500000, 506.010803222656250000,  ,  , 28118, 39.5, 291832
Python-3.11.11, MergeSort_6000000, -1, 563.266784667968750000, 502.956237792968750000,  ,  , 28088, 38.5, 292128
