Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Shell sort 4000000 integers., -1, 1233.117370605468750000, 1101.737792968750000000,  ,  , 61551, 43.0, 167360
Python-3.12.9, Shell sort 4000000 integers., -1, 1233.911499023437500000, 1102.358703613281250000,  ,  , 61622, 43.5, 167428
Python-3.12.9, Shell sort 4000000 integers., -1, 1278.609252929687500000, 1145.434143066406250000,  ,  , 62292, 43.0, 167432
Python-3.12.9, Shell sort 4000000 integers., -1, 1256.341613769531250000, 1123.056762695312500000,  ,  , 62463, 42.5, 167460
Python-3.12.9, Shell sort 4000000 integers., -1, 1292.587524414062500000, 1159.399047851562500000,  ,  , 62370, 43.0, 167428
Python-3.12.9, Shell sort 4000000 integers., -1, 1253.827819824218750000, 1121.443603515625000000,  ,  , 62043, 43.2, 167424
Python-3.12.9, Shell sort 4000000 integers., -1, 1252.136779785156250000, 1118.935729980468750000,  ,  , 62429, 43.0, 167544
Python-3.12.9, Shell sort 4000000 integers., -1, 1236.337768554687500000, 1104.537658691406250000,  ,  , 61706, 42.5, 167428
Python-3.12.9, Shell sort 4000000 integers., -1, 1235.041381835937500000, 1102.840942382812500000,  ,  , 61931, 42.5, 167428
Python-3.12.9, Shell sort 4000000 integers., -1, 1234.786621093750000000, 1103.045471191406250000,  ,  , 61724, 43.0, 167400
