Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.8, Shell sort 4000000 integers., -1, 1227.178466796875000000, 1096.131774902343750000,  ,  , 61355, 42.5, 167432
Python-3.12.8, Shell sort 4000000 integers., -1, 1233.772277832031250000, 1102.573364257812500000,  ,  , 61475, 42.8, 167412
Python-3.12.8, Shell sort 4000000 integers., -1, 1242.094543457031250000, 1110.280212402343750000,  ,  , 61774, 42.5, 167548
Python-3.12.8, Shell sort 4000000 integers., -1, 1229.120544433593750000, 1097.946105957031250000,  ,  , 61408, 42.0, 167432
Python-3.12.8, Shell sort 4000000 integers., -1, 1234.210754394531250000, 1102.879516601562500000,  ,  , 61540, 42.5, 167428
Python-3.12.8, Shell sort 4000000 integers., -1, 1259.241271972656250000, 1126.308532714843750000,  ,  , 62294, 42.8, 167428
Python-3.12.8, Shell sort 4000000 integers., -1, 1243.303405761718750000, 1111.367553710937500000,  ,  , 61759, 42.8, 167464
Python-3.12.8, Shell sort 4000000 integers., -1, 1254.387512207031250000, 1123.157775878906250000,  ,  , 61473, 43.2, 167356
Python-3.12.8, Shell sort 4000000 integers., -1, 1224.787719726562500000, 1093.667053222656250000,  ,  , 61391, 42.8, 167432
Python-3.12.8, Shell sort 4000000 integers., -1, 1256.563110351562500000, 1125.499633789062500000,  ,  , 61396, 43.8, 167368
