Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Insertion sort 50000 integers., -1, 915.585388183593750000, 822.403198242187500000,  ,  , 43846, 44.2, 12716
Python-3.12.9, Insertion sort 50000 integers., -1, 917.412353515625000000, 823.861816406250000000,  ,  , 44037, 44.5, 12776
Python-3.12.9, Insertion sort 50000 integers., -1, 941.815185546875000000, 844.947509765625000000,  ,  , 45636, 44.5, 12716
Python-3.12.9, Insertion sort 50000 integers., -1, 911.303955078125000000, 818.471496582031250000,  ,  , 43719, 45.0, 12672
Python-3.12.9, Insertion sort 50000 integers., -1, 909.255249023437500000, 816.247985839843750000,  ,  , 43820, 44.8, 12748
Python-3.12.9, Insertion sort 50000 integers., -1, 909.142211914062500000, 816.227050781250000000,  ,  , 43772, 45.2, 12620
Python-3.12.9, Insertion sort 50000 integers., -1, 912.900451660156250000, 819.608459472656250000,  ,  , 43924, 45.0, 12684
Python-3.12.9, Insertion sort 50000 integers., -1, 912.135559082031250000, 819.008850097656250000,  ,  , 43863, 44.8, 12680
Python-3.12.9, Insertion sort 50000 integers., -1, 910.697814941406250000, 817.751525878906250000,  ,  , 43767, 44.5, 12660
Python-3.12.9, Insertion sort 50000 integers., -1, 964.776550292968750000, 870.524291992187500000,  ,  , 44368, 45.0, 12684
