Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1060.816711425781250000, 944.312683105468750000,  ,  , 52822, 43.2, 9307196
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1070.955200195312500000, 953.492248535156250000,  ,  , 53256, 43.0, 9307108
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1048.388366699218750000, 932.184387207031250000,  ,  , 52585, 43.5, 9307148
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1062.053100585937500000, 944.539794921875000000,  ,  , 53272, 42.2, 9307052
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1062.726989746093750000, 946.232299804687500000,  ,  , 52783, 43.5, 9307120
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1066.696289062500000000, 949.566955566406250000,  ,  , 53024, 42.5, 9307160
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1063.659729003906250000, 947.117370605468750000,  ,  , 52796, 42.8, 9307056
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1059.618164062500000000, 943.283752441406250000,  ,  , 52638, 42.2, 9307012
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1059.235412597656250000, 942.793151855468750000,  ,  , 52683, 43.0, 9307140
Python-3.12.3, Query_1 'SalvSantos516' #11 accesses, -1, 1067.377197265625000000, 949.859985351562500000,  ,  , 53220, 43.0, 9307160
