Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.3, Merge sort 9000000 integers., -1, 926.867919921875000000, 825.123657226562500000,  ,  , 47410, 42.8, 433972
Python-3.12.3, Merge sort 9000000 integers., -1, 939.489318847656250000, 837.610839843750000000,  ,  , 47463, 43.2, 433720
Python-3.12.3, Merge sort 9000000 integers., -1, 928.277526855468750000, 826.549255371093750000,  ,  , 47384, 42.5, 433668
Python-3.12.3, Merge sort 9000000 integers., -1, 928.589294433593750000, 826.754699707031250000,  ,  , 47427, 42.2, 433936
Python-3.12.3, Merge sort 9000000 integers., -1, 924.333435058593750000, 822.780517578125000000,  ,  , 47297, 42.8, 433780
Python-3.12.3, Merge sort 9000000 integers., -1, 923.685485839843750000, 821.621826171875000000,  ,  , 47554, 42.2, 433656
Python-3.12.3, Merge sort 9000000 integers., -1, 929.091674804687500000, 827.049438476562500000,  ,  , 47554, 43.2, 433716
Python-3.12.3, Merge sort 9000000 integers., -1, 922.933349609375000000, 821.489624023437500000,  ,  , 47242, 42.8, 433756
Python-3.12.3, Merge sort 9000000 integers., -1, 922.226684570312500000, 820.737365722656250000,  ,  , 47273, 42.5, 434008
Python-3.12.3, Merge sort 9000000 integers., -1, 924.678649902343750000, 823.086303710937500000,  ,  , 47337, 42.8, 433840
