Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Codon, -release: Load dataset, -1, 87.167358398437500000, 77.960021972656250000,  ,  , 4050, 36.8, 1869476
Codon, -release: Load dataset, -1, 85.991149902343750000, 76.925170898437500000,  ,  , 3982, 37.0, 1869568
Codon, -release: Load dataset, -1, 86.902465820312500000, 77.743774414062500000,  ,  , 4036, 37.0, 1869520
Codon, -release: Load dataset, -1, 86.533996582031250000, 77.483154296875000000,  ,  , 3980, 37.5, 1869648
Codon, -release: Load dataset, -1, 86.183959960937500000, 77.145874023437500000,  ,  , 3975, 37.5, 1869572
Codon, -release: Load dataset, -1, 88.023620605468750000, 78.841003417968750000,  ,  , 4047, 37.8, 1870060
Codon, -release: Load dataset, -1, 86.364257812500000000, 77.326660156250000000,  ,  , 3972, 37.8, 1869972
Codon, -release: Load dataset, -1, 87.293945312500000000, 78.226379394531250000,  ,  , 3992, 38.0, 1869640
Codon, -release: Load dataset, -1, 88.113464355468750000, 78.988220214843750000,  ,  , 4008, 38.0, 1869520
Codon, -release: Load dataset, -1, 87.142639160156250000, 78.079467773437500000,  ,  , 3987, 38.2, 1869688
