Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.12.9, Load dataset, -1, 56.195556640625000000, 49.798461914062500000,  ,  , 2885, 38.5, 1963692
Python-3.12.9, Load dataset, -1, 55.938964843750000000, 49.543273925781250000,  ,  , 2890, 38.5, 1963644
Python-3.12.9, Load dataset, -1, 56.007080078125000000, 49.659912109375000000,  ,  , 2862, 38.0, 1963684
Python-3.12.9, Load dataset, -1, 56.354248046875000000, 49.942321777343750000,  ,  , 2897, 38.8, 1963672
Python-3.12.9, Load dataset, -1, 56.250549316406250000, 49.863464355468750000,  ,  , 2880, 38.2, 1963688
Python-3.12.9, Load dataset, -1, 55.894958496093750000, 49.540222167968750000,  ,  , 2861, 38.5, 1963668
Python-3.12.9, Load dataset, -1, 56.826843261718750000, 50.399719238281250000,  ,  , 2902, 38.8, 1963628
Python-3.12.9, Load dataset, -1, 56.653747558593750000, 50.289245605468750000,  ,  , 2873, 39.0, 1963660
Python-3.12.9, Load dataset, -1, 56.914062500000000000, 50.484863281250000000,  ,  , 2892, 39.5, 1963600
Python-3.12.9, Load dataset, -1, 56.350036621093750000, 49.982116699218750000,  ,  , 2870, 38.2, 1963584
