Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1207.580688476562500000, 1078.447204589843750000,  ,  , 58747, 42.5, 10961588
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1252.198547363281250000, 1121.450988769531250000,  ,  , 59419, 46.8, 10961688
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1226.652221679687500000, 1097.669677734375000000,  ,  , 58673, 43.0, 10961640
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1213.946289062500000000, 1084.665222167968750000,  ,  , 58816, 43.0, 10961544
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1224.391052246093750000, 1093.898437500000000000,  ,  , 59347, 42.8, 10961428
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1217.515014648437500000, 1087.994567871093750000,  ,  , 58915, 42.5, 10961452
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1232.853454589843750000, 1102.361511230468750000,  ,  , 59306, 42.8, 10961624
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1229.471862792968750000, 1098.471374511718750000,  ,  , 59638, 42.2, 10961468
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1241.107910156250000000, 1110.554870605468750000,  ,  , 59401, 42.8, 10961668
Python-3.10.16, Query_1 'BeaNogueira' #33 accesses, -1, 1212.772644042968750000, 1083.569763183593750000,  ,  , 58769, 42.8, 10961448
