Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.10.16, Insertion sort 9000000 integers., -1, 894.311767578125000000, 801.678649902343750000,  ,  , 43219, 42.5, 361372
Python-3.10.16, Insertion sort 9000000 integers., -1, 906.392150878906250000, 812.940002441406250000,  ,  , 43610, 42.2, 361492
Python-3.10.16, Insertion sort 9000000 integers., -1, 897.065490722656250000, 803.930297851562500000,  ,  , 43459, 42.8, 361452
Python-3.10.16, Insertion sort 9000000 integers., -1, 894.651245117187500000, 801.715942382812500000,  ,  , 43366, 42.5, 361556
Python-3.10.16, Insertion sort 9000000 integers., -1, 895.332092285156250000, 802.778015136718750000,  ,  , 43194, 42.8, 361484
Python-3.10.16, Insertion sort 9000000 integers., -1, 893.978698730468750000, 801.150939941406250000,  ,  , 43313, 42.5, 361476
Python-3.10.16, Insertion sort 9000000 integers., -1, 899.182800292968750000, 806.723205566406250000,  ,  , 43126, 42.2, 361372
Python-3.10.16, Insertion sort 9000000 integers., -1, 895.671813964843750000, 802.904479980468750000,  ,  , 43296, 42.8, 361468
Python-3.10.16, Insertion sort 9000000 integers., -1, 893.225646972656250000, 800.605041503906250000,  ,  , 43228, 42.2, 361508
Python-3.10.16, Insertion sort 9000000 integers., -1, 905.400085449218750000, 812.502380371093750000,  ,  , 43346, 43.2, 361480
