Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.13.1, MergeSort_6000000, -1, 625.334411621093750000, 556.598999023437500000,  ,  , 32101, 39.5, 292484
Python-3.13.1, MergeSort_6000000, -1, 626.508666992187500000, 557.632507324218750000,  ,  , 32160, 39.5, 292424
Python-3.13.1, MergeSort_6000000, -1, 626.392944335937500000, 557.512023925781250000,  ,  , 32180, 39.5, 292408
Python-3.13.1, MergeSort_6000000, -1, 626.267456054687500000, 557.447570800781250000,  ,  , 32156, 39.0, 292444
Python-3.13.1, MergeSort_6000000, -1, 633.480468750000000000, 563.953308105468750000,  ,  , 32468, 39.5, 292424
Python-3.13.1, MergeSort_6000000, -1, 630.169067382812500000, 560.825805664062500000,  ,  , 32371, 39.0, 292400
Python-3.13.1, MergeSort_6000000, -1, 624.054626464843750000, 555.411376953125000000,  ,  , 32078, 39.2, 292396
Python-3.13.1, MergeSort_6000000, -1, 626.939025878906250000, 558.054992675781250000,  ,  , 32176, 38.8, 292540
Python-3.13.1, MergeSort_6000000, -1, 629.456787109375000000, 559.687561035156250000,  ,  , 32311, 39.0, 292400
Python-3.13.1, MergeSort_6000000, -1, 624.980285644531250000, 556.229003906250000000,  ,  , 32107, 39.5, 292392
