Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1210.622680664062500000, 1082.463317871093750000,  ,  , 58333, 41.2, 10961544
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1213.859008789062500000, 1085.612426757812500000,  ,  , 58384, 41.8, 10961592
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1261.930908203125000000, 1131.614929199218750000,  ,  , 59292, 41.8, 10961468
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1220.810974121093750000, 1092.182189941406250000,  ,  , 58506, 42.2, 10961536
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1208.792724609375000000, 1079.786499023437500000,  ,  , 58605, 42.0, 10961432
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1213.956359863281250000, 1085.369873046875000000,  ,  , 58483, 42.8, 10961420
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1228.599670410156250000, 1098.942993164062500000,  ,  , 59023, 42.8, 10961512
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1222.794799804687500000, 1093.828552246093750000,  ,  , 58610, 42.2, 10961480
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1221.888000488281250000, 1093.609741210937500000,  ,  , 58369, 42.0, 10961552
Python-3.10.16, Query_1 'AAbreu' #1 Access, -1, 1219.268615722656250000, 1090.024169921875000000,  ,  , 58800, 42.8, 10961444
